wallet,source_url,title,silent_fix_prob,vuln_class,is_backport,n_files,reason,mechanism
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/bebce78881562f8775576af7218f35b1d540103f,"core/slip39: Update code logic, tests and test vectors in accordance with the new requirement that the number of shares provided is equal to the threshold.",0.75,key_material,False,3,"Tightens SLIP-39 mnemonic share combination to require exactly the threshold number of shares/groups, preventing unexpected or malformed share sets from potentially deriving incorrect key material.",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/1e1e6513a03ba2504292547c91efff8a9aae844e,core/tezos: add ButtonRequest in front of proposal paginator,0.75,signing,False,2,"Adds a mandatory ButtonRequest/user confirmation before signing Tezos proposals, preventing the signing flow from proceeding without explicit user approval.",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/c073d68a2dccba2944e6352bd929f52b307ae297,crypto/shamir: Improve error handling.,0.75,key_material,False,4,Shamir secret sharing (used for seed backup/recovery) now validates pairwise-distinct share indices to prevent silent incorrect secret recovery and adds memzero to clear intermediate key material from,input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/03e9ea4f5cd7f216e2c27da3e3acb6b0947a2e35,Support interruption of the PIN wait dialog by Cancel and Initialize messages.,0.75,firmware,False,4,"Removes an auto-unlock call storage_unlock(1) in config_init that bypassed PIN-protected storage, and hardens the PIN wait callback to properly handle Cancel/Initialize interruption in the firmware au",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/b754ee8cf676b044285eda042c2d3c73b221be74,embed/trezorhal: collect HW entropy before MPU kicks in,0.75,key_material,False,13,Collects hardware entropy (device UID used as storage salt) before MPU initialization to prevent a weak or inaccessible entropy source from undermining storage/key protection.,nonce-or-randomness
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/2862d679ac9fc9500306968bed8c6cd5789ce1f2,Do not require storage to be unlocked prior to calling storage_change_pin(). The function checks the old PIN anyway.,0.75,firmware,False,1,"Fixes a PIN handling logic bug where calling storage_change_pin() while locked could incorrectly read zero remaining attempts and trigger an unintended storage wipe/lockout, risking fund loss.",state-race-concurrency
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/f9ba64ea94bba28bb041a9e1aec5c27dd3ec64e5,messages: introduce messages_map_limits,0.75,platform,False,7,"Adds max_count bounds on MultisigRedeemScriptType fields (nodes, address_n) and compile-time static asserts on protobuf message buffer sizes in firmware, preventing buffer overflow or memory exhaustio",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/ba3b9586123f21939e559cde935036e5c8f444b6,embed/extmod/modtrezorio: add missing secbool conversion in sbu,0.75,firmware,False,1,"Fixes missing secbool conversion in Trezor firmware: mp_obj_is_true returns plain C bool (0/1) but sbu_set expects sectrue/secfalse constants, so without the conversion a security-critical boolean cou",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/ee1a0fb8e066b6fb7f4a9206fa83e2287d0da0b3,stellar: fix issue when signer_type = 0 (#463),0.75,signing,False,2,"Fixes incorrect serialization of Stellar SetOptions signer where signer_type=0 (SIGN_TYPE_ACCOUNT) was treated as absent due to bool(0)==False, causing the wallet to sign a transaction that drops a va",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/ccd79ca324b8297624369204e441ad5ddf8b2078,eth: get public key,0.75,key_material,False,7,Adds path validation to EthereumGetPublicKey to prevent silent derivation of public keys/xpubs for arbitrary or unintended paths.,other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/d9e5fd2682f68cab09bd7dcf1486cf23368785b5,client: refuse to work with outdated firmware,0.75,firmware,False,3,"Adds a minimum firmware version gate that refuses to operate on outdated firmware, preventing use of device firmware with known signing/key-handling vulnerabilities.",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/7079277fb0aa5db9c7cbbdec9117b8239aeccff7,Fix counter initialization bug in rfc7539_init(). Fix const correctness in rfc7539.h and chacha20poly1305.h. (#188),0.75,key_material,False,4,"The added `ctx->chacha20.input[12] = 0` fixes an uninitialized ChaCha20 counter in RFC 7539 AEAD init, which would derive an incorrect Poly1305 one-time key from the wrong keystream block, breaking co",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/f3a13f50e00b3f5767e8b0c711c6b819310bbf5b,transport/hid: check serial number when opening device,0.75,transport,False,1,"Adds a serial-number check so the wallet detects when a hardware signing device has been physically swapped, preventing signing requests from being routed to an attacker-controlled replacement device ",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/10a284f6eea7eca75a463728440e6cc87ef849ca,src/apps/wallet/sign_tx: make check for OMNI more strict,0.75,signing,False,2,"Adds a missing length validation to untrusted transaction data in the signing path, preventing malformed or truncated OMNI payloads from being misinterpreted and potentially signed.",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/cdf9d51ee2804dccf6701d20a4f0ad45f041b2a6,xmr: step_09_sign - unimport after heavy ops,0.75,key_material,False,1,"Explicitly deletes sensitive Monero signing material (encrypted spend key, pseudo-output alpha, HMACs) and unimports crypto modules immediately after use, reducing the window during which key material",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/5a8388fbc1b06a24f498e4a33beec0f54c3b3fe1,wallet: fix segwit checksum computation,0.75,signing,False,1,"Fixes segwit sighash computation by serializing the input amount as uint64 instead of uint32, preventing the user's signature from being computed over an incorrect transaction hash.",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/efba885f6e4323868051cfc5b24bca52b42350a2,defs: check that backend URIs use https,0.75,transport,False,2,"Forces wallet backend/explorer URIs to HTTPS, closing a MITM vector where a hostile network could inject fake UTXO/fee/broadcast data over plaintext HTTP.",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/ae077971ece2cb2bc75e1fcc5d6f7ec37faf2af1,nem: check for invalid network id,0.75,memory,False,1,"Adds a bounds check (network > 0xFF) in firmware NEM transaction validation code, preventing an out-of-bounds access from an untrusted network ID supplied via a signing request.",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/de12ad705cc128175f26d34ce5be9ea2f2a80102,src/apps/management/reset_device: don't show internal entropy when no_backup is set,0.75,key_material,False,1,"Adds a guard preventing internal entropy from being displayed when no_backup is set, which would expose key material (seed entropy) during device reset.",key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/335504ce5c5c43d99c44646e16a7b175b0fd22df,src/apps/wallet/sign_tx: small fixes to decred,0.75,dos,False,2,"Fixes NoneType crashes in the transaction signing path by defaulting optional protobuf fields to 0, preventing denial-of-service or malformed serialization when processing untrusted signing requests.",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/a66cf99b74c74e04bc53bd370c31997600ba3c23,"cosi: fix bug in signing code, make tests pass",0.75,signing,False,1,"Fixes CoSi nonce/scalar derivation by truncating the hash to the curve's bit length before conversion, correcting a signing-path bug where an oversized integer could corrupt the signature math.",nonce-or-randomness
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/e1eb405ed7c5b573034d716cce156d1aa56cbcb1,lisk: fix _update_raw_tx function for second signature calculation (#348),0.75,signing,False,1,"The fix prevents the signing path from unconditionally overwriting the transaction's recipient_id with an address derived from the public key, which would silently redirect funds to the wrong recipien",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/2310d96ee1c8288656de8a98d677da6ce20beb80,vendor: update trezor-crypto,0.75,signing,False,5,"The diff fixes multisig address/redeem-script hashing by switching from hasher_pubkey to hasher_multisig, which prevents incorrect P2SH address derivation that could cause fund loss, and also adjusts ",encoding-canonicalization
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/19bbe707f74a39c02309ef4c428187833fa9c4d1,ripple: validate fix,0.75,signing,False,1,"Adds validation to the Ripple transaction signing path (sign_tx.py), ensuring required payment fields are non-None before signing, preventing blind signing of malformed transactions.",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/31b8e872babfd3bf2df5845bea70a492789793eb,change smartcash curve (#202),0.75,key_material,False,3,"Corrects the elliptic curve used for SmartCash from standard secp256k1 to secp256k1_smart, fixing wrong-curve key derivation and signing that would produce incorrect addresses and invalid signatures, ",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/3ceb9c42ee37a41bf3376f6cb543091fe87bce36,bootloader: check both touch_is_detected and touch_read to detect touch,0.75,firmware,False,1,"Bootloader touch detection is hardened to require both detection and read signals, preventing a user-presence/confirmation bypass during a security-critical bootloader flow.",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/0b0f01fb59290fd6c2790fef0578d3257b64ea9d,Fix decred bip32 name,0.75,key_material,False,1,"Fixes incorrect BIP-32 master key derivation by correcting the HMAC key from non-standard 'Decred seed' to the standard 'Bitcoin seed', preventing derivation of wrong keys that could cause loss of fun",key-derivation-storage
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/a932816a25dc1c7ccc1cfabe689f14b6a043dca0,fido_u2f: unify handling of bogus app ids,0.75,signing,False,1,"The old U2F code set self.confirmed=True before showing a dialog for a bogus/mismatched app ID, meaning a crash or undefined dialog variable could leave a registration auto-confirmed without user cons",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/8d75fad50c0cd0828cd1ecc6567099cf25854cc5,stellar: memo confirms,0.75,ui_deception,False,4,"Adds a user confirmation step for Stellar transaction memo content before signing, preventing users from blindly signing transactions with unseen or incorrect memos that could cause fund loss when sen",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/44ce8321633c6ca8c4294d5fb755247738cf99b6,stellar: layout,0.75,signing,False,5,"Adds user confirmation steps (public key, network passphrase warning, fee, operation count) to the Stellar signing flow, preventing blind signing where a user could sign a transaction without seeing w",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/277a01a24c4d90796af027f3916c292e574fa4a6,firmware: fix stuff broken in the last commit,0.75,firmware,False,6,"Adds max_size bounds to previously unbounded protobuf fields (Stellar source_account, BIP-115 block hashes) in firmware signing-message definitions, preventing buffer overflow or memory exhaustion fro",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/aa1a0362168e5ea9715773c597958676352788d8,bootloader: use SL keys by default (keep universal keys in comment),0.75,firmware,False,1,"Bootloader change removes universal/dev signing keys that were used in non-production builds, ensuring only SL (production) keys are trusted for vendor-header verification, hardening the secure-boot p",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/96f0801b909135841505604310d29e6b46c50bd0,stellar.py - fix missing destination_amount when parsing path payment,0.75,ui_deception,False,1,"Fixes missing destination_amount parsing in Stellar path payment operations, meaning the wallet would display incomplete transaction details to the user before signing, potentially causing them to app",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/8a284c03d131d5ba4a22be7b8e50bcc192e687f9,stellar.py - fix incorrect constants,0.75,signing,False,1,"Fixes incorrect Stellar memo type constants that caused transaction memos to be misparsed, potentially misleading the user about transaction content before signing.",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/d1a48f32cef9a1fd2c7d291db0a71cbedf6a14e1,Stellar: use strings instead of bytes for addresses (#372),0.75,signing,False,7,"Re-enables Stellar signing with new guards that abort operations when no signing session is active and validate string addresses before hashing, preventing out-of-session operation injection and malfo",origin-session-auth
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/edbcd2012dfc37c92405246e7baf32868b88b033,tests/device/nem: multisig tests,0.75,signing,False,3,"Fixes a field-name typo in NEM transaction serialization that checked for 'signed' instead of 'signer', meaning the signer field could be mishandled during signing, producing a signature over wrong or",encoding-canonicalization
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/559a700fb04092bf6bc3410fd30ea463c19ef6c6,fsm: add for button before Recovery device,0.75,firmware,False,1,"Adds a mandatory user button confirmation before device recovery, preventing unauthorized triggering of the custody-relevant recovery flow.",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/8cdec0652e8da2d69cf16e5e7357e96048f09dcd,Ethereum: Fix fee computation.,0.75,ui_deception,False,3,"Gas fees were displayed in token units instead of ether when sending tokens, misleading the user about the actual cost before signing; the RLP encoding fix also corrects a signing-path encoding bug.",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/a697d482bf452353fe11c9ad16de92a2adaf9850,src/apps/management: delay flag setting by one step in backup,0.75,key_material,False,1,"Delays setting the backup flag until the backup process is further along, preventing the device from falsely reporting it is backed up if interrupted, which could lead to permanent loss of key materia",state-race-concurrency
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/e460c4fe17743a87b9170907ec5466d7e05f92bf,session: rework get_state,0.75,firmware,False,5,"The old session_getState let an attacker-supplied state salt overwrite the cached session salt (memcpy into sessionStateSalt), enabling a malicious host to manipulate passphrase-session state and pote",origin-session-auth
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/c0a0630cbae7a30923237a7a6bec6113f7a3b42f,src/apps/fido_u2f: implement u2f counter,0.75,signing,False,4,"Replaces a non-persistent in-memory U2F authentication counter (reset to 0 on reboot) with a persistent storage-backed counter, fixing a U2F clone-detection/replay weakness in the signing path.",replay-scope
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/6a73a7922b351eedd5435e398db141f8f5746807,"signing/multisig: get_address for change outputs, address_n check",0.75,signing,False,4,"Adds a validation guard in the transaction signing path ensuring multisig change output derivation paths match the redeem script pubkeys, preventing a malicious host from redirecting change funds to a",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/adaa53174b5f2d626968d69f802b6e418332daf0,src: drop to unprivileged mode in main.py,0.75,platform,False,1,Enabling privilege dropping hardens the wallet process against privilege escalation by limiting the impact of any later compromise.,other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/c574c0a49745304c3c7e4c092a8a72d99d1a0579,Updated confirmOutput dialog,0.75,ui_deception,False,1,"Switches address display in the transaction confirmation dialog to a fixed-width font, which prevents homoglyph/visual-spoofing attacks where a malicious address could appear identical to a legitimate",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/ae94bc95fbaa39f2c8e134522b197d3abfe1dbd7,"bootloader: add ""connect to host"" screen",0.75,firmware,False,5,"Adds a mandatory user-confirmation screen ('Connect to host?') with cancel/confirm buttons in the bootloader, preventing the device from automatically entering a host-connected mode without explicit u",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/44480ca15db7e79c14b3832ccfb5c01c5fef969b,nem: Fix NEM_ENCRYPTED_SIZE,0.75,memory,False,1,"The macro under-allocated the encrypted output buffer by one AES block when the plaintext size was already a multiple of AES_BLOCK_SIZE, causing a buffer overflow during encryption of custody-relevant",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/2387f7181373c6bd6db4a6917bdd90bd7e9b72bf,bootloader: Check that erasing flash worked,0.75,firmware,False,1,"Bootloader now verifies that flash metadata erase actually succeeded before proceeding with firmware installation, preventing a silent erase failure from leaving stale firmware/metadata that could und",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/a82bbbb30d5aed60413b1980d90790a04effafc7,layout: encode -> encrypt typo,0.75,ui_deception,False,1,"The firmware prompt mislabeled an encryption/decryption operation as 'Encode/Decode', which could trick a user into approving a cryptographic key operation they believed was a harmless encoding transf",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/3386b16a1c187fb1fa8c48c6328fb6691a8fc570,"GetAddress: detect mismatched coin and path, show warning",0.75,ui_deception,False,1,"Adds a guard in firmware GetAddress that warns and requires explicit confirmation when the BIP-44/49/45 derivation path does not match the selected coin/script type, preventing a malicious dapp from t",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/9e31e0f4d4175bceaf7decc2a7c537c8414095d0,bootloader: stop/deinit usb for unplug events as well,0.75,firmware,False,1,"The bootloader change adds USB teardown (stop/deinit) on unplug events, hardening the secure boot phase against fault-injection or state-confusion attacks via rapid replug races.",state-race-concurrency
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/1f6edb448c6b2c356d3d521b7e1972cef27b62a7,boardloader: check reset flags for production,0.75,firmware,False,4,"Boardloader now enforces that a production boot only proceeds after a genuine power-on reset (POR/PIN/BOR) and otherwise shuts down, hardening the secure-boot path against partial-reset/fault-injectio",side-channel-fault
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/45a4a944d01032abb2803a5e05d890a6dac1e036,"boardloader, bootloader, firmware: only call periph_init in boardloader (#54)",0.75,firmware,False,5,"Moving periph_init (which clears RCC reset flags) out of bootloader/firmware preserves reset-cause forensic evidence across the boot chain, enabling detection of fault-injection or watchdog resets tha",side-channel-fault
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/a7625877efe74301b26eb0f6cb09d9e975bd0eec,embed: call clear_otg_hs_memory from fatal_error,0.75,key_material,False,4,"Clears USB OTG HS FIFO RAM (which may contain sensitive data including key material in transit) on fatal error paths, preventing residual data leakage after a crash.",key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/ead626404be8051d9a768dfca7032be1dfc43515,boardloader: issue 34 (#36),0.75,firmware,False,3,"Boardloader now wipes USB OTG HS peripheral FIFO RAM with random then zero before jumping, preventing residual sensitive data from persisting across boot stages.",key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/39b614499fdd793341c82bbc2c3ff0b5cf40a46c,build: update production keys,0.75,firmware,False,3,"Rotates the trusted public keys embedded in boardloader/bootloader and vendor header used to verify firmware signatures, which is custody-relevant because compromised or stale boot keys would allow ma",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/8dbd6182fb25eb87d8dc8f95468779cb48a2c3fe,nem_mosaics: Initial commit,0.75,ui_deception,False,9,"Introduces proper NEM mosaic definition handling (divisibility, levy display) and separates known vs unknown mosaics in the confirmation UI, preventing users from approving transfers with misleading a",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/430117dd16077f80dce3fa1e6b5e7454d4cd2bef,flash_otp_write: uninitialized variable,0.75,firmware,False,1,"Fixes an uninitialized return variable in the OTP flash write function, which could cause a failed security-critical OTP write to report success and bypass firmware integrity or secure boot checks.",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/11e223850f5668edd91cbe44e800fdbdf21530f0,trezorhal: enable CSS (Clock Security System),0.75,firmware,False,1,"Enables the Clock Security System (CSS) in the Trezor HAL, which hardens the device against clock fault-injection attacks.",side-channel-fault
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/979a6ef266788c1eaadafb884327b154aae1a192,signing: Skip TX_META with SIGHASH_FORKID,0.75,signing,False,1,"Adds an integer-overflow guard on input amounts in the SIGHASH_FORKID signing path, preventing a malicious transaction from causing incorrect amount/fee calculations during signing.",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/184529bbfce81d8d32cc146b297fefd021d98af8,bootloader: erase metadata backup after usage,0.75,key_material,False,1,"Bootloader now zeroes the metadata backup buffer after restoring from it, preventing sensitive storage metadata from lingering in memory after use.",key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/da71f7c45d31aed1029520f9e470356ba4dc9459,fix layoutVerifyAddress behaviour for long addresses,0.75,ui_deception,False,1,"Fixes the display of long addresses during verification in firmware, preventing UI deception where a user could approve a spoofed address due to incorrect layout rendering.",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/2ecc36cd899f3a6b589c00488fb81188187c8a70,ethereum: don't show unrecognized ERC-20 tokens as sending message,0.75,ui_deception,False,3,Firmware trusted-display fix ensures unrecognized ERC-20 tokens are explicitly labeled instead of returning NULL (which could crash or mislead the user into approving a transaction with an unknown tok,signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/26267d532d3a4d2a89bd7980cee45ad6b6eebdda,"bootloader: drop streaming for all cases except FirmwareUpload.payload, skip unused messages",0.75,firmware,False,8,Bootloader replaces unbounded callback-based protobuf string decoding (vulnerable to buffer overflow from malicious host messages) with static fields enforcing max_size limits via nanopb.,input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/09917920ba313da4dcdc7c64d47b014440bf822d,transaction: Fix buffer overflow,0.75,memory,False,1,"Fixes a stack buffer overflow in firmware transaction address computation by enlarging raw from 32 to 34 bytes, reachable from untrusted transaction/address input and custody-relevant.",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/ce915749de2d3b86264a8947a3ae85155c6fd399,apps.fido_u2f: use exact sizes in response descriptor,0.75,signing,False,1,"Replaces hardcoded fixed-size buffers in the FIDO U2F registration response struct with exact dynamic sizes, preventing buffer overflow or malformed struct layout when key handle, cert, or signature d",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/d4248293335394bca097d1c0afd582359798b7dd,add chain_id to erc20 tokens,0.75,ui_deception,False,4,"Token metadata lookup now binds to chain_id instead of address-only, preventing the wallet from displaying wrong token symbol/decimals (or misleading 'ETH' suffix for unknown chains) that could trick ",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/e6d93c593322ceeb73e5bee4a1d9b72826be5c1d,"wallet: fix GetPublicKey msg, regenerate protobuf",0.75,key_material,False,12,"GetPublicKey now serializes the xpub with the correct per-coin xpub_magic instead of a hardcoded default, preventing wrong-network address derivation and fund loss; the diff also adds chain_id to Ethe",key-derivation-storage
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/b1995bb8d1aad983770aae8a13106ed5cadbcf71,"remove segwit warning, don't enable segwit on coins that don't have segwit=true in definition",0.75,signing,False,6,"Adds validation to reject SegWit address generation and signing for coins that don't declare segwit support, preventing users from creating unspendable or invalid transactions that could lead to fund ",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/300daa451347907ca07d64f6c0295431dc53f8bc,bootloader: lock flash/turn off sdcard when header invalid,0.75,firmware,False,1,"Bootloader now powers off the SD card and locks flash when the firmware header is invalid, preventing unauthorized firmware updates or flash access from a malicious SD card.",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/2725792528aa9c299c74abac83ce9939d4117744,bootloader: erase all sectors except first two,0.75,firmware,False,1,"Bootloader firmware update now correctly erases sector 2, preventing leftover code from a previous firmware image that could bypass secure boot or leave the device in an inconsistent state.",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/41af56222af1758fb98898cd2c1e5f502433ce3b,modtrezorcrypto: update trezor-crypto,0.75,firmware,False,4,"Updates trezor-crypto to replace curve25519_donna with curve25519_scalarmult and adds ED25519_NO_PRECOMP=1 to bootloader/loader Makefiles, hardening the crypto implementation against side-channel atta",side-channel-fault
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/715d25a93bbc60b103b0477e396256d98bb86883,trezorhal: add flash_set_option_bytes function,0.75,firmware,False,2,"Adds enforcement of STM32 flash option bytes (RDP level 2, write protection, BOR) that protect firmware and flash contents from readout, tampering, and brown-out fault injection.",side-channel-fault
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/5c54edf54e4fcaebb5552e04d76088038c7e9fa9,differentiate between ETH and ETC using chain_id,0.75,ui_deception,False,1,"The diff fixes a UI deception issue where Ethereum Classic (ETC) transactions were incorrectly displayed as 'ETH', which could mislead a user into approving a transaction on the wrong chain.",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/3f657775e97f5b1ae368b3f081e3e5343d1c7256,main: boot debug app earlier,0.75,firmware,False,1,"Gates the debug app behind `if __debug__:` so it no longer boots in production firmware, preventing potential exposure of internal state or signing-path bypass via debug interfaces in release builds.",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/2a58ca986f5248f08fbedfea54d1b57b19f04a2a,apps.common.storage: fix device_id init,0.75,firmware,False,1,"Adding a device lock() call during settings loading ensures the wallet enforces a locked state (requiring PIN/passphrase) after configuration changes, preventing unauthorized access to key material.",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/e8da59ced0ecc4779159b55467a52736cf8b4b7d,"apps.common: add protect_with_pin, adjust seed.py",0.75,key_material,False,2,"Gates the PIN matrix variable behind __debug__ to prevent PIN leakage via debuglink in production builds, and consolidates PIN-gated seed access into protect_by_pin.",key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/e9f0706c2ec6bb25e09ba4373ad064912f0a2285,fix prevtx hashing when input count is 0,0.75,signing,False,2,"Fixes firmware transaction signing path to correctly handle prevtx hashing when input count is 0, preventing malformed/untrusted transactions from corrupting the signed hash.",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/dfc543c955fde42cb50a0317bd1689e2701dec59,Switching address types (#119),0.75,key_material,False,1,"Swaps swapped BIP-44 address_type and address_type_p2sh fields for Zcash, correcting a key-derivation path error that would derive keys/addresses at the wrong account type.",key-derivation-storage
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/7ddccdb7f4999c26292727ac75b6531844ad9bf7,"Revert ""simplify cryptoMessageVerify call""",0.75,signing,False,3,"Reverts a simplification that decoupled address-type extraction from address decoding in the message-verification path, which could cause a signature to be validated against a mismatched address type ",encoding-canonicalization
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/976b14a5b8cef7ec04196f68f7bfc7fc80be7f11,protobuf: skip None values while dumping,0.75,signing,False,1,"Fixes protobuf serialization to skip None values instead of potentially serializing them as zero/empty values, which could alter the meaning of custody-relevant signing requests or transaction fields.",encoding-canonicalization
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/d767e52055ffb6da0610e95ad5f7902e490e9dcf,Confirm to change U2F counter (#114),0.75,firmware,False,1,"Adds a mandatory user button confirmation before modifying the U2F counter, preventing a malicious host/app from silently altering the authenticator's anti-replay state.",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/34ed2fb86aba84a8f17842538bb8b2ffaddf54ec,"workflow monitor, reset_device layout work",0.75,key_material,False,4,"The diff adds validation of seed strength (128/192/256) and properly uses strength to size entropy bytes during BIP-39 mnemonic generation, fixing a prior bug where the strength parameter was ignored ",nonce-or-randomness
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/5c3e0c9b6fd2c8e9d364626adb30bf4c4c429dbf,use mp_obj_new_int_from_uint when returning uint32,0.75,key_material,False,1,"Fixes incorrect integer conversion of RNG output that could truncate random values via MP_OBJ_NEW_SMALL_INT, potentially causing entropy loss in key/nonce generation.",nonce-or-randomness
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/efd443abe82f10f43930ce6a87e6908781b394ca,implement ethereum signing check,0.75,signing,False,1,"Adds a signing-path guard in firmware that aborts Ethereum transactions sending value to the zero address or to address zero without data, preventing accidental fund loss.",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/78b1370de99c11bf378b9fb74ce54906b8d0e55a,More input sanity checks in EthereumSignTx,0.75,signing,False,1,"Adds a bounds validation rejecting zero data_length in the firmware Ethereum signing path, preventing malformed transaction input from reaching signing logic.",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/caafefc0fbb8955786d9c84b8fdfb47d5e081535,"Tweaked timeouts, handle null nodes.",0.75,signing,False,1,"Adds null-node guards in U2F key handle generation/validation and storage_isInitialized checks before register/authenticate, preventing crashes and signing operations in uninitialized state on firmwar",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/87bfd5a8295136dc9cdcc0715ccbcfc370b7271f,Bugfix: restore storage.,0.75,firmware,False,1,"Inverts a broken comparison in firmware storage validation that could cause valid key-material storage to be rejected or corrupted storage to be accepted, risking loss of access to funds.",key-derivation-storage
